file,label,page,text,id,surrounding_text,calculated_date,pretty_date,link
Def353-CL20192911-042122_readable.pdf,timexy,2,3/2/2015,"TIMEX3 type=""DATE"" value=""2015-02-03T00:00:00""","Timestamp:  3/2/2015 
3:13:30  AM(UTC-8 ",2015-02-03,Feb. 2015,https://ffxtrail.blob.core.windows.net/trail/Defendant Amber Laura Heard/4-21-2022/Def353-CL20192911-042122.pdf#page=2
Def353-CL20192911-042122_readable.pdf,timexy,2,3/2/2015,"TIMEX3 type=""DATE"" value=""2015-02-03T00:00:00""","Timestamp:  3/2/2015 
3:13:30  AM(UTC-8 ",2015-02-03,Feb. 2015,https://ffxtrail.blob.core.windows.net/trail/Defendant Amber Laura Heard/4-21-2022/Def353-CL20192911-042122.pdf#page=2
Def353-CL20192911-042122_readable.pdf,timexy,2,3/2/2015,"TIMEX3 type=""DATE"" value=""2015-02-03T00:00:00""","Timestamp:  3/2/2015 
3:13:30  AM(UTC-8 ",2015-02-03,Feb. 2015,https://ffxtrail.blob.core.windows.net/trail/Defendant Amber Laura Heard/4-21-2022/Def353-CL20192911-042122.pdf#page=2
Def353-CL20192911-042122_readable.pdf,timexy,2,3/2/2015,"TIMEX3 type=""DATE"" value=""2015-02-03T00:00:00""","Timestamp:  3/2/2015 
3:13:30  AM(UTC-8 ",2015-02-03,Feb. 2015,https://ffxtrail.blob.core.windows.net/trail/Defendant Amber Laura Heard/4-21-2022/Def353-CL20192911-042122.pdf#page=2
Def353-CL20192911-042122_readable.pdf,timexy,2,3/2/2015,"TIMEX3 type=""DATE"" value=""2015-02-03T00:00:00""","Timestamp:  3/2/2015 
3:13:30  AM(UTC-8 ",2015-02-03,Feb. 2015,https://ffxtrail.blob.core.windows.net/trail/Defendant Amber Laura Heard/4-21-2022/Def353-CL20192911-042122.pdf#page=2
Def353-CL20192911-042122_readable.pdf,timexy,1,3/2/2015,"TIMEX3 type=""DATE"" value=""2015-02-03T00:00:00""",Timestane  3/2/2015 ,2015-02-03,Feb. 2015,https://ffxtrail.blob.core.windows.net/trail/Defendant Amber Laura Heard/4-21-2022/Def353-CL20192911-042122.pdf#page=1
Def353-CL20192911-042122_readable.pdf,timexy,1,3/2/2015,"TIMEX3 type=""DATE"" value=""2015-02-03T00:00:00""",Timestane  3/2/2015 ,2015-02-03,Feb. 2015,https://ffxtrail.blob.core.windows.net/trail/Defendant Amber Laura Heard/4-21-2022/Def353-CL20192911-042122.pdf#page=1
Def353-CL20192911-042122_readable.pdf,timexy,1,3/2/2015,"TIMEX3 type=""DATE"" value=""2015-02-03T00:00:00""",Timestane  3/2/2015 ,2015-02-03,Feb. 2015,https://ffxtrail.blob.core.windows.net/trail/Defendant Amber Laura Heard/4-21-2022/Def353-CL20192911-042122.pdf#page=1
Def353-CL20192911-042122_readable.pdf,timexy,1,3/2/2015,"TIMEX3 type=""DATE"" value=""2015-02-03T00:00:00""",Timestane  3/2/2015 ,2015-02-03,Feb. 2015,https://ffxtrail.blob.core.windows.net/trail/Defendant Amber Laura Heard/4-21-2022/Def353-CL20192911-042122.pdf#page=1
Def353-CL20192911-042122_readable.pdf,timexy,1,3/2/2015,"TIMEX3 type=""DATE"" value=""2015-02-03T00:00:00""",Timestane  3/2/2015 ,2015-02-03,Feb. 2015,https://ffxtrail.blob.core.windows.net/trail/Defendant Amber Laura Heard/4-21-2022/Def353-CL20192911-042122.pdf#page=1
Def353-CL20192911-042122_readable.pdf,timexy,1,3/2/2015,"TIMEX3 type=""DATE"" value=""2015-02-03T00:00:00""",Timestane  3/2/2015 ,2015-02-03,Feb. 2015,https://ffxtrail.blob.core.windows.net/trail/Defendant Amber Laura Heard/4-21-2022/Def353-CL20192911-042122.pdf#page=1
Def353-CL20192911-042122_readable.pdf,timexy,1,3/2/2015,"TIMEX3 type=""DATE"" value=""2015-02-03T00:00:00""",Timestane  3/2/2015 ,2015-02-03,Feb. 2015,https://ffxtrail.blob.core.windows.net/trail/Defendant Amber Laura Heard/4-21-2022/Def353-CL20192911-042122.pdf#page=1
Def353-CL20192911-042122_readable.pdf,timexy,1,3/2/2015,"TIMEX3 type=""DATE"" value=""2015-02-03T00:00:00""",Timestane  3/2/2015 ,2015-02-03,Feb. 2015,https://ffxtrail.blob.core.windows.net/trail/Defendant Amber Laura Heard/4-21-2022/Def353-CL20192911-042122.pdf#page=1
Def353-CL20192911-042122_readable.pdf,timexy,1,3/2/2015,"TIMEX3 type=""DATE"" value=""2015-02-03T00:00:00""",Timestane  3/2/2015 ,2015-02-03,Feb. 2015,https://ffxtrail.blob.core.windows.net/trail/Defendant Amber Laura Heard/4-21-2022/Def353-CL20192911-042122.pdf#page=1
Def353-CL20192911-042122_readable.pdf,timexy,1,3/2/2015,"TIMEX3 type=""DATE"" value=""2015-02-03T00:00:00""",Timestane  3/2/2015 ,2015-02-03,Feb. 2015,https://ffxtrail.blob.core.windows.net/trail/Defendant Amber Laura Heard/4-21-2022/Def353-CL20192911-042122.pdf#page=1
Def353-CL20192911-042122_readable.pdf,timexy,1,3/2/2015,"TIMEX3 type=""DATE"" value=""2015-02-03T00:00:00""",Timestane  3/2/2015 ,2015-02-03,Feb. 2015,https://ffxtrail.blob.core.windows.net/trail/Defendant Amber Laura Heard/4-21-2022/Def353-CL20192911-042122.pdf#page=1
Def353-CL20192911-042122_readable.pdf,timexy,1,3/2/2015,"TIMEX3 type=""DATE"" value=""2015-02-03T00:00:00""",Timestane  3/2/2015 ,2015-02-03,Feb. 2015,https://ffxtrail.blob.core.windows.net/trail/Defendant Amber Laura Heard/4-21-2022/Def353-CL20192911-042122.pdf#page=1
Def353-CL20192911-042122_readable.pdf,timexy,1,3/2/2015,"TIMEX3 type=""DATE"" value=""2015-02-03T00:00:00""",Timestane  3/2/2015 ,2015-02-03,Feb. 2015,https://ffxtrail.blob.core.windows.net/trail/Defendant Amber Laura Heard/4-21-2022/Def353-CL20192911-042122.pdf#page=1
Def353-CL20192911-042122_readable.pdf,timexy,1,3/2/2015,"TIMEX3 type=""DATE"" value=""2015-02-03T00:00:00""",Timestane  3/2/2015 ,2015-02-03,Feb. 2015,https://ffxtrail.blob.core.windows.net/trail/Defendant Amber Laura Heard/4-21-2022/Def353-CL20192911-042122.pdf#page=1
Def353-CL20192911-042122_readable.pdf,timexy,2,3/2/2015,"TIMEX3 type=""DATE"" value=""2015-02-03T00:00:00""","Timestamp:  3/2/2015 
3:13:30  AM(UTC-8 ",2015-02-03,Feb. 2015,https://ffxtrail.blob.core.windows.net/trail/Defendant Amber Laura Heard/4-21-2022/Def353-CL20192911-042122.pdf#page=2
Def730-CL20192911-042622_readable.pdf,timexy,3,04/02/15,"TIMEX3 type=""DATE"" value=""2015-02-04T00:00:00"""," 1A1-W3  1A1-W3  VEHQ:  SNLJ124  DMV-VR  RESPONSE  FOR  DATE:  05/21/16 
‘TIME:  20:44  INSURANCE  INFORMATION  ON  FILE  REG  VALID  FROM: 
05/02/16  TO  05/02/17LIC  #:5NLJ124  YRMD;:05  MAKE:BMW  BTM  :SD 
VIN  i  WBAEV53485KM43072  R/C iis 
NN  01.0;00/00/05  RCO  05/02/16 
0CID:09/08/07  LOCD:2  L/O  :CARMAX  BUSINESS  SERVICES  LL,  PO 
BOX  440609,  KENNESAW  CITY:GA  ZIP  :30160  TYPE:11  POWR:G 
VEH  212  BODY:0  CLAS:FW  *-YR:07  REC  STATUS:  04/02/15  SMOG 
DUE  05/02/17  06/08/05  PREV  LIC  666670S  CLEARANCE 
INFORMATION  RECORDS:OFFICE  WORK  DATE  TECH/ID  SEQ  # 
VALUE  FICHE  DATE  TTC  RID  04/07/09  41  7217  00219.00  00/00/00 
POT  RIO  04/01/10  50  7392  00291.00  00/00/00  POT  RIO  03/30/11 
41  7003  00243.00  00/00/00  POT  RIO  03/02/12  54  7009  00162.00 
03/02/12  POT  RIO  04/04/13  50  7007  00145.00  04/04/13  POT  RJ3 ",2015-02-04,Feb. 2015,https://ffxtrail.blob.core.windows.net/trail/Defendant Amber Laura Heard/4-26-2022/Def730-CL20192911-042622.pdf#page=3
Def730-CL20192911-042622_readable.pdf,timexy,3,04/02/15,"TIMEX3 type=""DATE"" value=""2015-02-04T00:00:00"""," 1A1-W3  1A1-W3  VEHQ:  SNLJ124  DMV-VR  RESPONSE  FOR  DATE:  05/21/16 
‘TIME:  20:44  INSURANCE  INFORMATION  ON  FILE  REG  VALID  FROM: 
05/02/16  TO  05/02/17LIC  #:5NLJ124  YRMD;:05  MAKE:BMW  BTM  :SD 
VIN  i  WBAEV53485KM43072  R/C iis 
NN  01.0;00/00/05  RCO  05/02/16 
0CID:09/08/07  LOCD:2  L/O  :CARMAX  BUSINESS  SERVICES  LL,  PO 
BOX  440609,  KENNESAW  CITY:GA  ZIP  :30160  TYPE:11  POWR:G 
VEH  212  BODY:0  CLAS:FW  *-YR:07  REC  STATUS:  04/02/15  SMOG 
DUE  05/02/17  06/08/05  PREV  LIC  666670S  CLEARANCE 
INFORMATION  RECORDS:OFFICE  WORK  DATE  TECH/ID  SEQ  # 
VALUE  FICHE  DATE  TTC  RID  04/07/09  41  7217  00219.00  00/00/00 
POT  RIO  04/01/10  50  7392  00291.00  00/00/00  POT  RIO  03/30/11 
41  7003  00243.00  00/00/00  POT  RIO  03/02/12  54  7009  00162.00 
03/02/12  POT  RIO  04/04/13  50  7007  00145.00  04/04/13  POT  RJ3 ",2015-02-04,Feb. 2015,https://ffxtrail.blob.core.windows.net/trail/Defendant Amber Laura Heard/4-26-2022/Def730-CL20192911-042622.pdf#page=3
Def730-CL20192911-042622_readable.pdf,timexy,3,04/02/15,"TIMEX3 type=""DATE"" value=""2015-02-04T00:00:00"""," 1A1-W3  1A1-W3  VEHQ:  SNLJ124  DMV-VR  RESPONSE  FOR  DATE:  05/21/16 
‘TIME:  20:44  INSURANCE  INFORMATION  ON  FILE  REG  VALID  FROM: 
05/02/16  TO  05/02/17LIC  #:5NLJ124  YRMD;:05  MAKE:BMW  BTM  :SD 
VIN  i  WBAEV53485KM43072  R/C iis 
NN  01.0;00/00/05  RCO  05/02/16 
0CID:09/08/07  LOCD:2  L/O  :CARMAX  BUSINESS  SERVICES  LL,  PO 
BOX  440609,  KENNESAW  CITY:GA  ZIP  :30160  TYPE:11  POWR:G 
VEH  212  BODY:0  CLAS:FW  *-YR:07  REC  STATUS:  04/02/15  SMOG 
DUE  05/02/17  06/08/05  PREV  LIC  666670S  CLEARANCE 
INFORMATION  RECORDS:OFFICE  WORK  DATE  TECH/ID  SEQ  # 
VALUE  FICHE  DATE  TTC  RID  04/07/09  41  7217  00219.00  00/00/00 
POT  RIO  04/01/10  50  7392  00291.00  00/00/00  POT  RIO  03/30/11 
41  7003  00243.00  00/00/00  POT  RIO  03/02/12  54  7009  00162.00 
03/02/12  POT  RIO  04/04/13  50  7007  00145.00  04/04/13  POT  RJ3 ",2015-02-04,Feb. 2015,https://ffxtrail.blob.core.windows.net/trail/Defendant Amber Laura Heard/4-26-2022/Def730-CL20192911-042622.pdf#page=3
Def730-CL20192911-042622_readable.pdf,timexy,3,09/02/15,"TIMEX3 type=""DATE"" value=""2015-02-09T00:00:00""","1A1-W3  1A1-W3  VEHQ:  6UVE722  CWS  RESPONSE*INFO*  -  VLNi#  6GUVE?722 
CA  NO  HIT  DMV-VR  RESPONSE  FOR  DATE:  05/21/16  TIME: 
20:44INSURANCE  INFORMATION  ON  FILE  REG  VALID  FROM: 
09/02/15  TO  09/02/16LIC  #:6UVE722  YRMD:05  MAKE:INFI  BTM  :40 
VIN  :JNKCVS5LEO5M202406 ",2015-02-09,Feb. 2015,https://ffxtrail.blob.core.windows.net/trail/Defendant Amber Laura Heard/4-26-2022/Def730-CL20192911-042622.pdf#page=3
Def1063-CL20192911-041822_readable.pdf,timexy,10,8/3/2015,"TIMEX3 type=""DATE"" value=""2015-03-08T00:00:00""","Timestamp:  8/3/2015 
8:38:51  PM(UTC-7) ",2015-03-08,Mar. 2015,https://ffxtrail.blob.core.windows.net/trail/Defendant Amber Laura Heard/4-18-2022/Def1063-CL20192911-041822.pdf#page=10
Def1063-CL20192911-041822_readable.pdf,timexy,10,8/3/2015,"TIMEX3 type=""DATE"" value=""2015-03-08T00:00:00""","Timestamp:  8/3/2015 
8:38:51  PM(UTC-7) ",2015-03-08,Mar. 2015,https://ffxtrail.blob.core.windows.net/trail/Defendant Amber Laura Heard/4-18-2022/Def1063-CL20192911-041822.pdf#page=10
Def414-CL20192911-041822_readable.pdf,timexy,1,Apr  15,"TIMEX3 type=""DATE"" value=""2015-04-01T00:00:00""","Apr  15,  2015,  8:21  PM ",2015-04-01,Apr. 2015,https://ffxtrail.blob.core.windows.net/trail/Defendant Amber Laura Heard/4-18-2022/Def414-CL20192911-041822.pdf#page=1
Def730-CL20192911-042622_readable.pdf,timexy,4,02/05/15,"TIMEX3 type=""DATE"" value=""2015-05-02T00:00:00""","1A1-W3  .00  PRIOR  SUSPENSE  679  01/15/14  AG  0007  00180.00  00/00/00 
HOS  143  02/05/15  16  7973  00169.00  00/00/00  POT  679  02/10/16 
41  0012  00158.00  00/00/00  HOD  02/19/2012-ODOMETER; 
53,452 
MILES  ACTUAL  MILEAGE  END  CJIS-SVS  RESPONSE  FOR 
1YYX.QVK.CA0194200.LIC/6UVF722.LIS/NO  HITSNO  NEAR 
MISSCWS  RESPONSE*INFO*  -  VLN#  GUVF722  CA  NO  HIT ",2015-05-02,May 2015,https://ffxtrail.blob.core.windows.net/trail/Defendant Amber Laura Heard/4-26-2022/Def730-CL20192911-042622.pdf#page=4
Def1063-CL20192911-041822_readable.pdf,timexy,9,7/5/2015,"TIMEX3 type=""DATE"" value=""2015-05-07T00:00:00""","Timestamp:  7/5/2015 
12:15:41  PM(UTC-7) ",2015-05-07,May 2015,https://ffxtrail.blob.core.windows.net/trail/Defendant Amber Laura Heard/4-18-2022/Def1063-CL20192911-041822.pdf#page=9
Def1063-CL20192911-041822_readable.pdf,timexy,9,7/5/2015,"TIMEX3 type=""DATE"" value=""2015-05-07T00:00:00""","Timestamp:  7/5/2015 
12:15:41  PM(UTC-7) ",2015-05-07,May 2015,https://ffxtrail.blob.core.windows.net/trail/Defendant Amber Laura Heard/4-18-2022/Def1063-CL20192911-041822.pdf#page=9
Def394-CL20192911-042522_readable.pdf,timexy,1,3/7/2015,"TIMEX3 type=""DATE"" value=""2015-07-03T00:00:00""",Timestamp:  3/7/2015 ,2015-07-03,Jul. 2015,https://ffxtrail.blob.core.windows.net/trail/Defendant Amber Laura Heard/4-25-2022/Def394-CL20192911-042522.pdf#page=1
Def1063-CL20192911-041822_readable.pdf,timexy,5,3/7/2015,"TIMEX3 type=""DATE"" value=""2015-07-03T00:00:00""","Delivered:  3/7/2015 
him  | 5:00:55  PM(UTC-8) ",2015-07-03,Jul. 2015,https://ffxtrail.blob.core.windows.net/trail/Defendant Amber Laura Heard/4-18-2022/Def1063-CL20192911-041822.pdf#page=5
Def1063-CL20192911-041822_readable.pdf,timexy,5,3/7/2015,"TIMEX3 type=""DATE"" value=""2015-07-03T00:00:00""","Delivered:  3/7/2015 
him  | 5:00:55  PM(UTC-8) ",2015-07-03,Jul. 2015,https://ffxtrail.blob.core.windows.net/trail/Defendant Amber Laura Heard/4-18-2022/Def1063-CL20192911-041822.pdf#page=5
Def1063-CL20192911-041822_readable.pdf,timexy,5,3/7/2015,"TIMEX3 type=""DATE"" value=""2015-07-03T00:00:00""","Delivered:  3/7/2015 
him  | 5:00:55  PM(UTC-8) ",2015-07-03,Jul. 2015,https://ffxtrail.blob.core.windows.net/trail/Defendant Amber Laura Heard/4-18-2022/Def1063-CL20192911-041822.pdf#page=5
Def1063-CL20192911-041822_readable.pdf,timexy,5,3/7/2015,"TIMEX3 type=""DATE"" value=""2015-07-03T00:00:00""","Delivered:  3/7/2015 
him  | 5:00:55  PM(UTC-8) ",2015-07-03,Jul. 2015,https://ffxtrail.blob.core.windows.net/trail/Defendant Amber Laura Heard/4-18-2022/Def1063-CL20192911-041822.pdf#page=5
Def353-CL20192911-042122_readable.pdf,timexy,3,3/7/2015,"TIMEX3 type=""DATE"" value=""2015-07-03T00:00:00""","|Timestamp:  3/7/2015  |  Direction: 
guigen ",2015-07-03,Jul. 2015,https://ffxtrail.blob.core.windows.net/trail/Defendant Amber Laura Heard/4-21-2022/Def353-CL20192911-042122.pdf#page=3
Def394-CL20192911-042522_readable.pdf,timexy,1,3/7/2015,"TIMEX3 type=""DATE"" value=""2015-07-03T00:00:00""",Timestamp:  3/7/2015 ,2015-07-03,Jul. 2015,https://ffxtrail.blob.core.windows.net/trail/Defendant Amber Laura Heard/4-25-2022/Def394-CL20192911-042522.pdf#page=1
Def353-CL20192911-042122_readable.pdf,timexy,3,3/7/2015,"TIMEX3 type=""DATE"" value=""2015-07-03T00:00:00""","|Timestamp:  3/7/2015  |  Direction: 
guigen ",2015-07-03,Jul. 2015,https://ffxtrail.blob.core.windows.net/trail/Defendant Amber Laura Heard/4-21-2022/Def353-CL20192911-042122.pdf#page=3
Def353-CL20192911-042122_readable.pdf,timexy,3,3/7/2015,"TIMEX3 type=""DATE"" value=""2015-07-03T00:00:00""","|Timestamp:  3/7/2015  |  Direction: 
guigen ",2015-07-03,Jul. 2015,https://ffxtrail.blob.core.windows.net/trail/Defendant Amber Laura Heard/4-21-2022/Def353-CL20192911-042122.pdf#page=3
Def353-CL20192911-042122_readable.pdf,timexy,3,3/7/2015,"TIMEX3 type=""DATE"" value=""2015-07-03T00:00:00""","|Timestamp:  3/7/2015  |  Direction: 
guigen ",2015-07-03,Jul. 2015,https://ffxtrail.blob.core.windows.net/trail/Defendant Amber Laura Heard/4-21-2022/Def353-CL20192911-042122.pdf#page=3
Def1458-CL20192911-042022_readable.pdf,timexy,4,August  15,"TIMEX3 type=""DATE"" value=""2015-08-01T00:00:00""","Johnny  and  Amber  shal!  meet  and  confer  to  divide  the  furniture  and  furnishings 
contained  in  units  3  and  5.  Furniture  and  furnishings  shall  specifically  exclude 
any  and  all  items  in  unit  2,  any  and  all  artwork  which  shall  be  awarded  to  Johnny 
as  his  separate  property.  Amber  may  retain  any  and  all  of  her  personal 
possessions,  clothing,  jewelry,  books,  etc.  Johnny's  representatives  shall  retrieve 
any  and  all  of  his  personal  possessions,  clothing,  instruments,  books,  jewelry  and 
artwork  from  units  1,  2,  and  4,  on  or  before  August  15,  2016.  After  the  parties 
have  met  and  conferred,  and  agreed  upon  the  division  of  the  furniture  and 
furnishings  in  units  3  and  5, 
to  Johnny  from  said  units. ",2015-08-01,Aug. 2015,https://ffxtrail.blob.core.windows.net/trail/Defendant Amber Laura Heard/4-20-2022/Def1458-CL20192911-042022.pdf#page=4
Def1458-CL20192911-042022_readable.pdf,timexy,4,August  15,"TIMEX3 type=""DATE"" value=""2015-08-01T00:00:00""","Johnny  and  Amber  shal!  meet  and  confer  to  divide  the  furniture  and  furnishings 
contained  in  units  3  and  5.  Furniture  and  furnishings  shall  specifically  exclude 
any  and  all  items  in  unit  2,  any  and  all  artwork  which  shall  be  awarded  to  Johnny 
as  his  separate  property.  Amber  may  retain  any  and  all  of  her  personal 
possessions,  clothing,  jewelry,  books,  etc.  Johnny's  representatives  shall  retrieve 
any  and  all  of  his  personal  possessions,  clothing,  instruments,  books,  jewelry  and 
artwork  from  units  1,  2,  and  4,  on  or  before  August  15,  2016.  After  the  parties 
have  met  and  conferred,  and  agreed  upon  the  division  of  the  furniture  and 
furnishings  in  units  3  and  5, 
to  Johnny  from  said  units. ",2015-08-01,Aug. 2015,https://ffxtrail.blob.core.windows.net/trail/Defendant Amber Laura Heard/4-20-2022/Def1458-CL20192911-042022.pdf#page=4
Def371-CL20192911-051722_readable.pdf,timexy,1,3/8/15,"TIMEX3 type=""DATE"" value=""2015-08-03T00:00:00""","3/8/15,  8:29  PM ",2015-08-03,Aug. 2015,https://ffxtrail.blob.core.windows.net/trail/Defendant Amber Laura Heard/5-17-2022/Def371-CL20192911-051722.pdf#page=1
Def730-CL20192911-042622_readable.pdf,timexy,6,09/08/15,"TIMEX3 type=""DATE"" value=""2015-08-09T00:00:00""","1A61-W3  VEHQ:  6ROM337  DMV-VR  RESPONSE  FOR  DATE;  05/22/16 
TIME:  OL:34INSURANCE  INFORMATION  ON  FILE  REG  VALID  FROM: 
09/08/15  TO  09/08/1L6LIC  #:6ROM337  YRMD:11  MAKE:CHE  BTM  ‘UT  VIN 
t1GNSCBEO9BRI67344  R/O aT 
Deer ser  ee  eae  ent 
WEEE  S0.L0:00/00/11  RCID:09/11/15  OCID:09/20/11  LOCD:z  YO 
18K  AMER  NA,  PO  BX  2759,  JACKSONVILLE  CITY:FL  ZIP  :32203  LPT 
:P43110920  TYPE:11  POWR:F  VEH  :12  BODY:D  CLAS:MV  REC  STATUS; 
09/20/11  SMOG  DUE  09/08/17  PAPERLESS  TITLE  CLEARANCE 
INFORMATION  RECORDS:OFFICE  WORK  DATE  TECH/ID  SEQ  #  VALUE 
FICHE  DATE  TIC  V44  09/19/11  B9  0012  0406.00  00/00/00  ADO  RIG 
09/07/12  40  7139  00375,00  00/00/00  POT  RI6  09/11/13  40  7134 
00389.00  00/00/00,POT  RIG  09/08/14  42  7061  00314.00  00/00/00  POT 
R16  09/08/15  43  7004  00284.00  00/00/00  POT 
09/05/2011-ODOMETER:  13  MILES  ACTUAL  MILEAGE  END  cws 
RESPONSE*INFO* =  VLN¥  6ROM337  CA  NO  HIT  CJIS-SVS  RESPONSE 
FOR  1YYX.QVK.CA0194200,LIC/6ROM337.LIS/NO  HITSNO  NEAR  MISS. ",2015-08-09,Aug. 2015,https://ffxtrail.blob.core.windows.net/trail/Defendant Amber Laura Heard/4-26-2022/Def730-CL20192911-042622.pdf#page=6
Def730-CL20192911-042622_readable.pdf,timexy,6,09/08/15,"TIMEX3 type=""DATE"" value=""2015-08-09T00:00:00""","1A61-W3  VEHQ:  6ROM337  DMV-VR  RESPONSE  FOR  DATE;  05/22/16 
TIME:  OL:34INSURANCE  INFORMATION  ON  FILE  REG  VALID  FROM: 
09/08/15  TO  09/08/1L6LIC  #:6ROM337  YRMD:11  MAKE:CHE  BTM  ‘UT  VIN 
t1GNSCBEO9BRI67344  R/O aT 
Deer ser  ee  eae  ent 
WEEE  S0.L0:00/00/11  RCID:09/11/15  OCID:09/20/11  LOCD:z  YO 
18K  AMER  NA,  PO  BX  2759,  JACKSONVILLE  CITY:FL  ZIP  :32203  LPT 
:P43110920  TYPE:11  POWR:F  VEH  :12  BODY:D  CLAS:MV  REC  STATUS; 
09/20/11  SMOG  DUE  09/08/17  PAPERLESS  TITLE  CLEARANCE 
INFORMATION  RECORDS:OFFICE  WORK  DATE  TECH/ID  SEQ  #  VALUE 
FICHE  DATE  TIC  V44  09/19/11  B9  0012  0406.00  00/00/00  ADO  RIG 
09/07/12  40  7139  00375,00  00/00/00  POT  RI6  09/11/13  40  7134 
00389.00  00/00/00,POT  RIG  09/08/14  42  7061  00314.00  00/00/00  POT 
R16  09/08/15  43  7004  00284.00  00/00/00  POT 
09/05/2011-ODOMETER:  13  MILES  ACTUAL  MILEAGE  END  cws 
RESPONSE*INFO* =  VLN¥  6ROM337  CA  NO  HIT  CJIS-SVS  RESPONSE 
FOR  1YYX.QVK.CA0194200,LIC/6ROM337.LIS/NO  HITSNO  NEAR  MISS. ",2015-08-09,Aug. 2015,https://ffxtrail.blob.core.windows.net/trail/Defendant Amber Laura Heard/4-26-2022/Def730-CL20192911-042622.pdf#page=6
Def730-CL20192911-042622_readable.pdf,timexy,4,12/08/15,"TIMEX3 type=""DATE"" value=""2015-08-12T00:00:00""","HEEB S00 :00/00/13  RCID:01/29/16  OCID:12/28/15 
LOCD;3  TYPE:11  POWR:G  VEH  :12  BODY:0  CLAS:BE  *-YR!15  REC 
STATUS:  01/19/16  SMOG  DUE  02/18/19  12/28/15  SALVAGED 
12/28/15  PREV:LIC  6YBL785  CLEARANCE  INFORMATION 
RECORDS:OFFICE  WORK  DATE  TECH/ID  SEQ  #  VALUE  FICHE  DATE 
TTC  VDO  02/28/13  BZ  0021  00215.00  00/00/00  A00  RIB  02/10/14 
30  7439  00204.00  00/00/00  POT  RJ9  02/17/15  30  7163  00192.00 
00/00/00  POT  V61  10/19/15  GT  0380  00020,00  00/00/00  Noo  V61 
11/11/15  GT  0703  00031.00  00/00/00  KS0  652  12/08/15  C5 ",2015-08-12,Aug. 2015,https://ffxtrail.blob.core.windows.net/trail/Defendant Amber Laura Heard/4-26-2022/Def730-CL20192911-042622.pdf#page=4
Def730-CL20192911-042622_readable.pdf,timexy,4,12/08/15,"TIMEX3 type=""DATE"" value=""2015-08-12T00:00:00""","HEEB S00 :00/00/13  RCID:01/29/16  OCID:12/28/15 
LOCD;3  TYPE:11  POWR:G  VEH  :12  BODY:0  CLAS:BE  *-YR!15  REC 
STATUS:  01/19/16  SMOG  DUE  02/18/19  12/28/15  SALVAGED 
12/28/15  PREV:LIC  6YBL785  CLEARANCE  INFORMATION 
RECORDS:OFFICE  WORK  DATE  TECH/ID  SEQ  #  VALUE  FICHE  DATE 
TTC  VDO  02/28/13  BZ  0021  00215.00  00/00/00  A00  RIB  02/10/14 
30  7439  00204.00  00/00/00  POT  RJ9  02/17/15  30  7163  00192.00 
00/00/00  POT  V61  10/19/15  GT  0380  00020,00  00/00/00  Noo  V61 
11/11/15  GT  0703  00031.00  00/00/00  KS0  652  12/08/15  C5 ",2015-08-12,Aug. 2015,https://ffxtrail.blob.core.windows.net/trail/Defendant Amber Laura Heard/4-26-2022/Def730-CL20192911-042622.pdf#page=4
Def1458-CL20192911-042022_readable.pdf,timexy,1,September  15,"TIMEX3 type=""DATE"" value=""2015-09-01T00:00:00""","2. 
This  DPM  is  conditioned  on  the  exchange  of  both  parties’  Preliminary  and  Final  Declarations  of 
Disclosure  on  or  before  September  15,  2016.  This  DPM  establishes  the  minimum  equalization 
payment  that  is  to  be  paid  to  Amber  by  Johnny,  subject  to  Amber’s  review  on  before  September 
15,  2016  of  Johnny’s  complete  Preliminary  and  Final  Declaration  of  Disclosure,  and  the  parties’ 
agreement  as  to  the  actual  characterization  and  value  of  community  assets  and  debts  on  or  before 
September  15,  2016. ",2015-09-01,Sep. 2015,https://ffxtrail.blob.core.windows.net/trail/Defendant Amber Laura Heard/4-20-2022/Def1458-CL20192911-042022.pdf#page=1
Def1458-CL20192911-042022_readable.pdf,timexy,6,September  15,"TIMEX3 type=""DATE"" value=""2015-09-01T00:00:00""","22. 
The  parties  shall  make  every  effort  to  maintain  the  confidentiality  of  this  DPM  and  the 
Further  Judgment.  Counsel  for  Johnny  shall  draft  the  “short  form”  Judgment  and  “long  form” 
Further  Judgment,  and  provide  same  to  counsel  for  Amber  for  review  and  comment  by  no  later 
than  September  15,  2016.  The  parties  agree  that  they  shall  file  the  “short  form”  Judgment  with 
the  Court  and  that  it  shall  not  contain  any  substantive  provisions  of  their  agreement.  In  order  to 
preserve  the  confidentiality  of  the  terms  contained  in  this  DPM,  the  parties  further  agree  that  they 
shall  file  a  “long  form”  Further  Judgment  containing  all  substantive  provisions  of  their 
agreement.  This  “long  form”  Further  Judgment  shall  not  be  filed  with  the  Court  unless  necessary 
for  enforcement  purposes  or  in  the  event  that  the  “short  form”  Judgment  is  not  acceptable  to  the 
Court.  The  parties  acknowledge  that  the  Court  may  require  them  to  file  the  “long  form”  Further 
Judgment  that  will  become  part  of  the  public  record. ",2015-09-01,Sep. 2015,https://ffxtrail.blob.core.windows.net/trail/Defendant Amber Laura Heard/4-20-2022/Def1458-CL20192911-042022.pdf#page=6
