label,page,text,id,surrounding_text
DATE,32,three  days,,"Mr  King  gave  no  convincing  explanation  for  having  made  a  second  witness  statement, 
signed  after  the  trial  started,  in  which  he  claimed  to  recall  details  omitted  from  his  first 
statement.  When  asked  about  the  contacts  he  had  had  with  the  Claimant’s  solicitors  in 
connection  with  the  statements  he  was  evasive  -when  asked  whether  Mr  Waldman  was 
“the  person  that  you  dealt  with  more  than  anybody  else?”  he  initially  answered  “Not 
necessarily,  no.”  [7/1078/18-20],  when  asked  whether  he  had  had  any  contact  with  Mr 
Waldman  in  the  run  up  to  preparing  the  second  statement  —  just  three  days  earlier  —  he 
replied  first  “No  more  than  1  had  already  had,  no”;  then  “Not  that!  recall”.  He  claimed  not 
to  know  when  he  last  spoke  to  Mr  Waldman  [7/1079/7-9;  17-23]. "
timexy,33,13  October  2015,"TIMEX3 type=""DATE"" value=""2015-10-13T00:00:00""","Mr  Murphy  was  an  unreliable  witness.  He  deliberately  and  misleadingly  chose  to  omit 
from  his  first  statement  in  these  proceedings  the  fact  he  had  made  a  statement  in  the 
Australian  proceedings  regarding  the  importation  of  the  dogs  on  13  October  2015  which 
directly  contradicted  his  statement  in  these  proceedings.  In  that  earlier  statement  he  said 
that  neither  Ms  Heard  nor  Mr  Depp  had  deliberately  sought  to  avoid  complying  with 
Australian  animal  importation  requirements.  He  made  a  second  statement  in  these 
proceedings  disclosing  the  fact  he  had  made  a  statement  in  Australia  only  once  the 
the  Australian "
timexy,34,"30 
May  2019","TIMEX3 type=""DATE"" value=""2019-05-30T00:00:00""","Mr  Murphy  was  also  one  of  the  Claimant’s  attack  dogs.  He  texted  the  Claimant  on  30 
May  2019  stating  “I'll  always  have  your  back,  any  time,  anywhere.  Continued  relentless 
exposure  of  the  fraud  and  the  scamber  bandits  is  key’.  He  went  on  to  confirm  that  he  had 
sent  “evidence”  to  “Adam”,  which  could  only  be  a  reference  to  Adam  Waldman,  and 
discussed  how  Ms  Heard’s  evidence  could  be  discredited  [File  10/147(a)/O71].  The 
Claimant  replied  expressing  his  appreciation  of  Mr  Murphy's  efforts  to  discredit  Ms  Heard, 
saying  “bless  your  heart  for  being  such  a  warrior  for  me  and  for  your  passion  to  join  me  in 
It  speaks  volumes  about  who  you  are  and  I've  already 
this  battle.  |  will  never  forget  it. 
known  who  you  are,  pal.  Thank  you.  All  my  love  and  respect”  [File  10/147(a)/O71]. "
DATE,34,40  years,,"Mr  Baruch  has  been  a  friend  of  the  Claimant’s  for  nearly  40  years  [9/1358/7-9]  and 
has  had  ‘patronship’  from  him  for  several  years  worth  $20,000  or  sometimes  $25,000  per 
a  sum  totaling  over  $100,000  which  has  never  been  repaid  to  the  Claimant 
year  — 
[9/1359/3  —  1360/3].  Mr  Baruch  lived  rent  free  in  the  Claimant’s  property  at  the  Eastern 
a  property  of  the  Claimant’s  at  Sweetzer 
Columbia  Building  [9/1385/5-8]  and  then  in 
Avenue  [9/1362/19-21].  His  financial  reliance  on  the  Claimant  was  demonstrated  by  a "
timexy,35,28  October  2016,"TIMEX3 type=""DATE"" value=""2016-10-28T00:00:00""","text  the  Claimant  sent  him  on  28  October  2016  stating  “/  gots  no  cake!!!  |  should  have 
called  business  manager  earlier,  but  |  was  swamped!!!  1  can  probably  get  you  some  dough 
tonight,  just  not  very  much...  sorry  dude.  But,  we  should  talk  about  moving  you  out  of  the 
building,  and  for  the  moment  bring  you  to  Sweetzer...  there's  a  spot  over  here  where  you'll 
be  comfy  and  able  to  paint...  |  hate  it,  but  |  gotta  lose  those  fucking  Penthouses!!”  [File 
10/147(a)/O517},  which  Mr  Baruch  confirmed  was  about  the  fact  that  he  needed  money "
timexy,35,28  October  2016,"TIMEX3 type=""DATE"" value=""2016-10-28T00:00:00""","text  the  Claimant  sent  him  on  28  October  2016  stating  “/  gots  no  cake!!!  |  should  have 
called  business  manager  earlier,  but  |  was  swamped!!!  1  can  probably  get  you  some  dough 
tonight,  just  not  very  much...  sorry  dude.  But,  we  should  talk  about  moving  you  out  of  the 
building,  and  for  the  moment  bring  you  to  Sweetzer...  there's  a  spot  over  here  where  you'll 
be  comfy  and  able  to  paint...  |  hate  it,  but  |  gotta  lose  those  fucking  Penthouses!!”  [File 
10/147(a)/O517},  which  Mr  Baruch  confirmed  was  about  the  fact  that  he  needed  money "
timexy,35,July  2015,"TIMEX3 type=""DATE"" value=""2015-07-01T00:00:00""","Mr  Romero  was  not  a  reliable  witness.  He  said  in  his  witness  statement  [2/47/D123] 
that  he  first  saw  Ms  Heard  at  the  Eastern  Columbia  Building  in  about  July  2015  (paragraph 
6);  and  that  he  understands  that  Ms  Heard  was  not  resident  at  the  building  until  March 
2016  (paragraph  6).  He  said  in  evidence  he  was  comfortable  with  his  recollection  of  those 
dates  [9/1396/19-23].  However,  those  dates  contradict  what  he  said  about  having  seen 
Mr  Musk’s  visits  to  Ms  Heard  at  the  Eastern  Columbia  Building  starting  in  March  2015. "
timexy,35,"March 
2016","TIMEX3 type=""DATE"" value=""2016-03-01T00:00:00""","Mr  Romero  was  not  a  reliable  witness.  He  said  in  his  witness  statement  [2/47/D123] 
that  he  first  saw  Ms  Heard  at  the  Eastern  Columbia  Building  in  about  July  2015  (paragraph 
6);  and  that  he  understands  that  Ms  Heard  was  not  resident  at  the  building  until  March 
2016  (paragraph  6).  He  said  in  evidence  he  was  comfortable  with  his  recollection  of  those 
dates  [9/1396/19-23].  However,  those  dates  contradict  what  he  said  about  having  seen 
Mr  Musk’s  visits  to  Ms  Heard  at  the  Eastern  Columbia  Building  starting  in  March  2015. "
timexy,35,March  2015,"TIMEX3 type=""DATE"" value=""2015-03-01T00:00:00""","Mr  Romero  was  not  a  reliable  witness.  He  said  in  his  witness  statement  [2/47/D123] 
that  he  first  saw  Ms  Heard  at  the  Eastern  Columbia  Building  in  about  July  2015  (paragraph 
6);  and  that  he  understands  that  Ms  Heard  was  not  resident  at  the  building  until  March 
2016  (paragraph  6).  He  said  in  evidence  he  was  comfortable  with  his  recollection  of  those 
dates  [9/1396/19-23].  However,  those  dates  contradict  what  he  said  about  having  seen 
Mr  Musk’s  visits  to  Ms  Heard  at  the  Eastern  Columbia  Building  starting  in  March  2015. "
timexy,35,13  August  2016,"TIMEX3 type=""DATE"" value=""2016-08-13T00:00:00""","Ms  James  was  extremely  ill  disposed  towards  Ms  Heard,  as  demonstrated  by  her 
testimony  in  general.  She  had  been  sacked  by  Ms  Heard.  She  was  happy  to  help  the 
Claimant  to  attack  Ms  Heard,  as  demonstrated  by  a  text  she  received  from  the  Claimant 
on  13  August  2016  stating  “Thank  you  sweetheart.  I'm  disgusted  that  |  ever  fucking 
touched  that  scum.  Back  on  Tuesday  and  then  court.  Will  hit  you  when  |  get  back,  doll. 
Come  over  for  a  spot  of  purple  and  we  will  fix  her  flabby  arse  nice  and  good.  Loveth,  ji 
[File  6/119/F697.193];  (7/1220/16-19]. "
timexy,36,24  May  2014,"TIMEX3 type=""DATE"" value=""2014-05-24T00:00:00""","Ms  James  confirmed  she  had  had  a  very  public  dispute  with  Ms  Heard,  and  had  been 
sacked  by  Ms  Heard  (witness  statement  paragraph  19,  [File  2/56/D192],  (7/1222/2-4]. 
Unprompted  by  any  question  in  cross-examination  she  accused  Ms  Heard  of  sending  her 
a  “barrage  of  drunken  text  messages  between  the  hours  of  2  and  4  in  the  morning...on  an 
almost  daily  basis”  [7/1223/18-23].  When  asked  about  a  message  Ms  Heard  sent  her  on 
24  May  2014  she  immediately  sought  to  demean  Ms  Heard  by  referring  to  the  fact  that 
Ms  Heard  had  gone  to  a  hotel  despite  having  “her  own  apartment  that  was  still  being  paid 
for  and  maintained  by  Mr  Depp”  [7/1225/19-21]  and  “basically  had  a  pool  party  all  day... 
drinking  and  swimming  and  sunbathing  and  having  fun”  [7/1226/2-5].  She  also  sought  to 
belittle  Ms  Heard  by  saying  of  her  “she  was  probably  the  least  known  person  |  have  ever 
worked  for  in  Hollywood,  to  be  honest”  [7/1233/16-16]. "
DATE,36,years  ago,,"Ms  Heard’s  account  is  in  her  first  statement  at  paragraphs  44  to  51.  The  Claimant  hit 
his  ‘wino’  tattoo.  In  oral  evidence  Ms  Heard 
Ms  Heard  twice  after  she  laughed  at 
confirmed  the  nature  of  the  attack,  the  redness  caused  to  her  face  as  a  result,  and  said 
that  it  had  been  “the  first  time  |  had  been  hit  like  that  since  |  was  a  child”.  Ms  Heard  denied 
the  suggestion  that  she  was  “just  making  it  up  as  you  go  along”  and  explained  that  she 
had  “said  this  from  the  very  beginning.  |  told  my  therapist  about  it  years  ago,  actually  the 
day  after  this  happened”  [12/1923/3-24].  The  Claimant’s  position  was  that  he  “does  not 
recall”  any  conversation  or  any  argument  about  one  of  his  tattoos,  and,  simultaneously, 
that  the  incident  “did  not  happen”  (1/177/7-178/14]. "
timexy,36,22  March  2013,"TIMEX3 type=""DATE"" value=""2013-03-22T00:00:00""",22  March  2013  ‘painting’  incident 
timexy,36,20  March  2013,"TIMEX3 type=""DATE"" value=""2013-03-20T00:00:00""",20  March  2013  to  23  March  2013  is  appended  at  appendix  1  to  these  submissions. 
timexy,36,23  March  2013,"TIMEX3 type=""DATE"" value=""2013-03-23T00:00:00""",20  March  2013  to  23  March  2013  is  appended  at  appendix  1  to  these  submissions. 
timexy,37,12  March  2013,"TIMEX3 type=""DATE"" value=""2013-03-12T00:00:00""","Ms  Heard  got  the  date  of  the  incident  wrong  in  her  first  statement  for  these 
a  text  on  12  March  2013  [File 
proceedings.  The  incident  which  was  referred  to 
2/60/E44]  as  a  ‘disco  bloodbath’  took  place  earlier  that  month,  on  &  March  2013.  It  was 
during  that  earlier  incident,  at  the  Eastern  Columbia  Building,  that  the  Claimant  had  hit 
a  way  which  caused 
Ms  Heard  with  a  backhand  using  a  hand  with  rings  on,  near  a  fridge,  in 
blood  to  splatter  on  the  wall  [11/1798/4-11].  Ms  Henriquez  also  mistakenly  stated  in  her 
statement  that  the  incident  occurred  on  8  March,  and  could  not  recall  why  she  put  that 
date  in  the  statement  [13/2137/5-7].  She  realized  she  had  got  the  date  wrong  when 
recently  reviewing  texts  between  her  and  Nathan  Holmes  about  McDonalds  [14/2269/23- 
Mr  McLagan "
timexy,37,March  2013,"TIMEX3 type=""DATE"" value=""2013-03-01T00:00:00""","Ms  Heard  got  the  date  of  the  incident  wrong  in  her  first  statement  for  these 
a  text  on  12  March  2013  [File 
proceedings.  The  incident  which  was  referred  to 
2/60/E44]  as  a  ‘disco  bloodbath’  took  place  earlier  that  month,  on  &  March  2013.  It  was 
during  that  earlier  incident,  at  the  Eastern  Columbia  Building,  that  the  Claimant  had  hit 
a  way  which  caused 
Ms  Heard  with  a  backhand  using  a  hand  with  rings  on,  near  a  fridge,  in 
blood  to  splatter  on  the  wall  [11/1798/4-11].  Ms  Henriquez  also  mistakenly  stated  in  her 
statement  that  the  incident  occurred  on  8  March,  and  could  not  recall  why  she  put  that 
date  in  the  statement  [13/2137/5-7].  She  realized  she  had  got  the  date  wrong  when 
recently  reviewing  texts  between  her  and  Nathan  Holmes  about  McDonalds  [14/2269/23- 
Mr  McLagan "
DATE,37,8  March,,"Ms  Heard  got  the  date  of  the  incident  wrong  in  her  first  statement  for  these 
a  text  on  12  March  2013  [File 
proceedings.  The  incident  which  was  referred  to 
2/60/E44]  as  a  ‘disco  bloodbath’  took  place  earlier  that  month,  on  &  March  2013.  It  was 
during  that  earlier  incident,  at  the  Eastern  Columbia  Building,  that  the  Claimant  had  hit 
a  way  which  caused 
Ms  Heard  with  a  backhand  using  a  hand  with  rings  on,  near  a  fridge,  in 
blood  to  splatter  on  the  wall  [11/1798/4-11].  Ms  Henriquez  also  mistakenly  stated  in  her 
statement  that  the  incident  occurred  on  8  March,  and  could  not  recall  why  she  put  that 
date  in  the  statement  [13/2137/5-7].  She  realized  she  had  got  the  date  wrong  when 
recently  reviewing  texts  between  her  and  Nathan  Holmes  about  McDonalds  [14/2269/23- 
Mr  McLagan "
DATE,37,13/2137/5-7],,"Ms  Heard  got  the  date  of  the  incident  wrong  in  her  first  statement  for  these 
a  text  on  12  March  2013  [File 
proceedings.  The  incident  which  was  referred  to 
2/60/E44]  as  a  ‘disco  bloodbath’  took  place  earlier  that  month,  on  &  March  2013.  It  was 
during  that  earlier  incident,  at  the  Eastern  Columbia  Building,  that  the  Claimant  had  hit 
a  way  which  caused 
Ms  Heard  with  a  backhand  using  a  hand  with  rings  on,  near  a  fridge,  in 
blood  to  splatter  on  the  wall  [11/1798/4-11].  Ms  Henriquez  also  mistakenly  stated  in  her 
statement  that  the  incident  occurred  on  8  March,  and  could  not  recall  why  she  put  that 
date  in  the  statement  [13/2137/5-7].  She  realized  she  had  got  the  date  wrong  when 
recently  reviewing  texts  between  her  and  Nathan  Holmes  about  McDonalds  [14/2269/23- 
Mr  McLagan "
DATE,37,14/2269/23-,,"Ms  Heard  got  the  date  of  the  incident  wrong  in  her  first  statement  for  these 
a  text  on  12  March  2013  [File 
proceedings.  The  incident  which  was  referred  to 
2/60/E44]  as  a  ‘disco  bloodbath’  took  place  earlier  that  month,  on  &  March  2013.  It  was 
during  that  earlier  incident,  at  the  Eastern  Columbia  Building,  that  the  Claimant  had  hit 
a  way  which  caused 
Ms  Heard  with  a  backhand  using  a  hand  with  rings  on,  near  a  fridge,  in 
blood  to  splatter  on  the  wall  [11/1798/4-11].  Ms  Henriquez  also  mistakenly  stated  in  her 
statement  that  the  incident  occurred  on  8  March,  and  could  not  recall  why  she  put  that 
date  in  the  statement  [13/2137/5-7].  She  realized  she  had  got  the  date  wrong  when 
recently  reviewing  texts  between  her  and  Nathan  Holmes  about  McDonalds  [14/2269/23- 
Mr  McLagan "
DATE,37,14/2271/2-9,,"2270/12].  She 
[14/2271/2-9]. "
timexy,38,21  March  2013,"TIMEX3 type=""DATE"" value=""2013-03-21T00:00:00""","Henriquez  explained  that  this  had  been  an  “honest  mistake”  which  arose  as  “I  simply  just 
merged  the  two  defacements,  if  you  will,  in  one  memory,  that  is  all”  [14/2281/5-6].  It  was 
put  to  her  in  cross-examination  that  she  had  invented  her  account  of  the  painting  incident, 
changing  the  date  only  when  she  learned  that  a  photograph  had  been  disclosed  taken  on 
21  March  2013  showing  Ms  Heard  with  Keith  Richards,  Ms  Henriquez  and  the  Claimant 
apparently  uninjured  [File  9/94(a)/J10.1].  However,  Ms  Henriquez  explained  that  she  had 
had  that  Keith  Richards  photo  for  a  long  time,  since  the  Claimant  had  sent  it  to  her  years 
beforehand  and  she  had  stored  it  on  her  phone  [13/2133/15-2134/8].  It  therefore  cannot 
have  been  the  prompt  for  Ms  Henriquez  to  change  her  evidence  as  to  the  date  of  the "
DATE,38,13/2133/15-2134/8],,"Henriquez  explained  that  this  had  been  an  “honest  mistake”  which  arose  as  “I  simply  just 
merged  the  two  defacements,  if  you  will,  in  one  memory,  that  is  all”  [14/2281/5-6].  It  was 
put  to  her  in  cross-examination  that  she  had  invented  her  account  of  the  painting  incident, 
changing  the  date  only  when  she  learned  that  a  photograph  had  been  disclosed  taken  on 
21  March  2013  showing  Ms  Heard  with  Keith  Richards,  Ms  Henriquez  and  the  Claimant 
apparently  uninjured  [File  9/94(a)/J10.1].  However,  Ms  Henriquez  explained  that  she  had 
had  that  Keith  Richards  photo  for  a  long  time,  since  the  Claimant  had  sent  it  to  her  years 
beforehand  and  she  had  stored  it  on  her  phone  [13/2133/15-2134/8].  It  therefore  cannot 
have  been  the  prompt  for  Ms  Henriquez  to  change  her  evidence  as  to  the  date  of  the "
timexy,38,March  2013,"TIMEX3 type=""DATE"" value=""2013-03-01T00:00:00""","Henriquez  explained  that  this  had  been  an  “honest  mistake”  which  arose  as  “I  simply  just 
merged  the  two  defacements,  if  you  will,  in  one  memory,  that  is  all”  [14/2281/5-6].  It  was 
put  to  her  in  cross-examination  that  she  had  invented  her  account  of  the  painting  incident, 
changing  the  date  only  when  she  learned  that  a  photograph  had  been  disclosed  taken  on 
21  March  2013  showing  Ms  Heard  with  Keith  Richards,  Ms  Henriquez  and  the  Claimant 
apparently  uninjured  [File  9/94(a)/J10.1].  However,  Ms  Henriquez  explained  that  she  had 
had  that  Keith  Richards  photo  for  a  long  time,  since  the  Claimant  had  sent  it  to  her  years 
beforehand  and  she  had  stored  it  on  her  phone  [13/2133/15-2134/8].  It  therefore  cannot 
have  been  the  prompt  for  Ms  Henriquez  to  change  her  evidence  as  to  the  date  of  the "
timexy,39,23  March  2013,"TIMEX3 type=""DATE"" value=""2013-03-23T00:00:00""","also  supported  by  texts  from  22-23  March  2013  (see 
chronology,  appendix  1).  The  court  is  invited  to  read  all  the  texts  as  set  out  in  the "
DATE,40,two  weeks,,"The  text  from  Ms  Heard  to  her  mother  enclosing  a  photo  of  the  bruise  to  her  arm 
sustained  two  weeks  earlier  as  a  result  of  the  altercation  with  the  Claimant  [File 
6/148/F894.001];  [13/2047/ 17-2048/7]. "
DATE,40,21  March,,"Ms  Heard’s  account  was  challenged  on  the  basis  of  photos  of  her  and  the  Claimant 
with  Keith  Richards  which  were  said  to  show  her  without  injuries.  However  the  photos 
with  or  featuring  Keith  Richards  were  taken  on  the  night  of 21  March,  before  the  22  March 
incident  began  [11/1793/16-19]:  see  chronology  at  appendix  1. "
timexy,40,"7  April 
2013","TIMEX3 type=""DATE"" value=""2013-04-07T00:00:00""","Aphoto  [File  9/86(e)/J48.14]  of  Ms  Heard  with  Mr  McLagan  was  also  put  to  Ms  Heard 
as  a  basis  for  a  suggestion  that  she  was  not  injured  in  the  photo,  However  this  photo  was 
initially  provided  by  the  Claimant’s  lawyers  along  with  metadata  featuring  the  date  7  April 
2013  [File  9/86(e)/J48.16].  It  was  subsequently  suggested  that  travel  documents  of  Mr 
McLagan  somehow  demonstrate  the  photo  was  taken  on  23  March,  but  they  do  no  such 
thing.  The  photo  could  have  been  taken  at  any  time,  including  (and  indeed  most  likely)  on 
7  April  —  there  is  no  evidence  from  Mr  McLagan,  or  whoever  is  said  to  have  taken  the 
photograph,  as  to  when  (or  where)  the  photo  was  taken.  Furthermore,  regardless  of  when 
the  photo  was  taken,  that  photo  did  not  demonstrate  that  Ms  Heard  had  no  injury  on  23 
March.  There  are  signs  of  an  injury,  albeit  covered  with  makeup,  on  the  photo:  Ms  Heard 
and  Ms  Henriquez  both  said  that  in  this  picture  Ms  Heard  had  a  swollen  lip  [11/1818/2] 
and  Ms  Henriquez  also  said  “I  see  makeup  and  a  split  lip”  [13/2153/2-13]. "
DATE,40,"23 
March",,"Aphoto  [File  9/86(e)/J48.14]  of  Ms  Heard  with  Mr  McLagan  was  also  put  to  Ms  Heard 
as  a  basis  for  a  suggestion  that  she  was  not  injured  in  the  photo,  However  this  photo  was 
initially  provided  by  the  Claimant’s  lawyers  along  with  metadata  featuring  the  date  7  April 
2013  [File  9/86(e)/J48.16].  It  was  subsequently  suggested  that  travel  documents  of  Mr 
McLagan  somehow  demonstrate  the  photo  was  taken  on  23  March,  but  they  do  no  such 
thing.  The  photo  could  have  been  taken  at  any  time,  including  (and  indeed  most  likely)  on 
7  April  —  there  is  no  evidence  from  Mr  McLagan,  or  whoever  is  said  to  have  taken  the 
photograph,  as  to  when  (or  where)  the  photo  was  taken.  Furthermore,  regardless  of  when 
the  photo  was  taken,  that  photo  did  not  demonstrate  that  Ms  Heard  had  no  injury  on  23 
March.  There  are  signs  of  an  injury,  albeit  covered  with  makeup,  on  the  photo:  Ms  Heard 
and  Ms  Henriquez  both  said  that  in  this  picture  Ms  Heard  had  a  swollen  lip  [11/1818/2] 
and  Ms  Henriquez  also  said  “I  see  makeup  and  a  split  lip”  [13/2153/2-13]. "
timexy,40,February  2014,"TIMEX3 type=""DATE"" value=""2014-02-01T00:00:00""","It  was  put  to  Ms  Heard  (with  reference  to  the  texts  at  File  7,  Tab  2(b)(ii),  pages  H23.4B- 
H23.4D)  that  the  defacing  of  the  painting  with  the  words  ‘Tasya  van  Pee’  occurred  in 
February  2014,  not  March  2013.  However,  Ms  Heard  explained  that  that  text  appended  a 
photo  of  a  different  painting  to  that  which  was  defaced  and  burned  in  March  2013 
[11/1828/10-23].  The  photo  which  the  Claimant  set  fire  to  was  a  painting  featuring 
text  messages  between  Ms  Henriquez  and  “Mr  Hop”  (the 
flamingos  contained  in 
Claimant)  which  can  be  found  in  File  7,  Tab  2(b)(i){A)/H23.4A.  This  canvas  painting  was "
timexy,40,March  2013,"TIMEX3 type=""DATE"" value=""2013-03-01T00:00:00""","It  was  put  to  Ms  Heard  (with  reference  to  the  texts  at  File  7,  Tab  2(b)(ii),  pages  H23.4B- 
H23.4D)  that  the  defacing  of  the  painting  with  the  words  ‘Tasya  van  Pee’  occurred  in 
February  2014,  not  March  2013.  However,  Ms  Heard  explained  that  that  text  appended  a 
photo  of  a  different  painting  to  that  which  was  defaced  and  burned  in  March  2013 
[11/1828/10-23].  The  photo  which  the  Claimant  set  fire  to  was  a  painting  featuring 
text  messages  between  Ms  Henriquez  and  “Mr  Hop”  (the 
flamingos  contained  in 
Claimant)  which  can  be  found  in  File  7,  Tab  2(b)(i){A)/H23.4A.  This  canvas  painting  was "
timexy,40,March  2013,"TIMEX3 type=""DATE"" value=""2013-03-01T00:00:00""","It  was  put  to  Ms  Heard  (with  reference  to  the  texts  at  File  7,  Tab  2(b)(ii),  pages  H23.4B- 
H23.4D)  that  the  defacing  of  the  painting  with  the  words  ‘Tasya  van  Pee’  occurred  in 
February  2014,  not  March  2013.  However,  Ms  Heard  explained  that  that  text  appended  a 
photo  of  a  different  painting  to  that  which  was  defaced  and  burned  in  March  2013 
[11/1828/10-23].  The  photo  which  the  Claimant  set  fire  to  was  a  painting  featuring 
text  messages  between  Ms  Henriquez  and  “Mr  Hop”  (the 
flamingos  contained  in 
Claimant)  which  can  be  found  in  File  7,  Tab  2(b)(i){A)/H23.4A.  This  canvas  painting  was "
timexy,41,8  March  2013,"TIMEX3 type=""DATE"" value=""2013-03-08T00:00:00""","It  is  to  be  noted  that  nowhere  did  Ms  Heard  state  in  her  evidence  that  the  painting  in 
question  was  the  ‘Tasya  Van  Pee’  painting:  the  error  was  that  of  Ms  Henriquez  alone.  It  is 
also  to  be  noted  that  Ms  Heard’s  sixth  witness  statement,  in  which  she  said  (at  paragraph 
9)  that  “During  the  course  of  reading  through  these  materials,  |  have  now  realized  |  cannot 
  cannot  say  for  certain  it 
be  sure  that  the  painting  incident  took  place  on  8  March  2013  ... 
was  on  8  March  2013”  was  served  on  the  Claimant's  solicitors  on  5  July  2020  at  10:48  am. 
This  was  before  any  disclosure  by  the  Claimant  of  photographs  with  Keith  Richards,  or  lan 
McLagan,  or  flight  records  for  Mr  McLagan.  The  suggestion  that  Ms  Heard  has  been 
“forced  to”  change  her  evidence  as  to  the  date  or  nature  of  the  painting  incident  as  a 
result  of  being  confronted  by  disclosure  from  the  Claimant  {as  was  suggested  at "
timexy,41,8  March  2013,"TIMEX3 type=""DATE"" value=""2013-03-08T00:00:00""","It  is  to  be  noted  that  nowhere  did  Ms  Heard  state  in  her  evidence  that  the  painting  in 
question  was  the  ‘Tasya  Van  Pee’  painting:  the  error  was  that  of  Ms  Henriquez  alone.  It  is 
also  to  be  noted  that  Ms  Heard’s  sixth  witness  statement,  in  which  she  said  (at  paragraph 
9)  that  “During  the  course  of  reading  through  these  materials,  |  have  now  realized  |  cannot 
  cannot  say  for  certain  it 
be  sure  that  the  painting  incident  took  place  on  8  March  2013  ... 
was  on  8  March  2013”  was  served  on  the  Claimant's  solicitors  on  5  July  2020  at  10:48  am. 
This  was  before  any  disclosure  by  the  Claimant  of  photographs  with  Keith  Richards,  or  lan 
McLagan,  or  flight  records  for  Mr  McLagan.  The  suggestion  that  Ms  Heard  has  been 
“forced  to”  change  her  evidence  as  to  the  date  or  nature  of  the  painting  incident  as  a 
result  of  being  confronted  by  disclosure  from  the  Claimant  {as  was  suggested  at "
timexy,41,5  July  2020,"TIMEX3 type=""DATE"" value=""2020-07-05T00:00:00""","It  is  to  be  noted  that  nowhere  did  Ms  Heard  state  in  her  evidence  that  the  painting  in 
question  was  the  ‘Tasya  Van  Pee’  painting:  the  error  was  that  of  Ms  Henriquez  alone.  It  is 
also  to  be  noted  that  Ms  Heard’s  sixth  witness  statement,  in  which  she  said  (at  paragraph 
9)  that  “During  the  course  of  reading  through  these  materials,  |  have  now  realized  |  cannot 
  cannot  say  for  certain  it 
be  sure  that  the  painting  incident  took  place  on  8  March  2013  ... 
was  on  8  March  2013”  was  served  on  the  Claimant's  solicitors  on  5  July  2020  at  10:48  am. 
This  was  before  any  disclosure  by  the  Claimant  of  photographs  with  Keith  Richards,  or  lan 
McLagan,  or  flight  records  for  Mr  McLagan.  The  suggestion  that  Ms  Heard  has  been 
“forced  to”  change  her  evidence  as  to  the  date  or  nature  of  the  painting  incident  as  a 
result  of  being  confronted  by  disclosure  from  the  Claimant  {as  was  suggested  at "
timexy,41,June  2013,"TIMEX3 type=""DATE"" value=""2013-06-01T00:00:00""","Hicksville,  late  May/early  June  2013 "
timexy,42,24  May  2014,"TIMEX3 type=""DATE"" value=""2014-05-24T00:00:00""","Boston  Plane  Incident,  24  May  2014 "
DATE,43,the  day,,"15].  This  was  confirmed  by  a  text  Mr  Deuters  sent  to  Ms  Heard  later  on  25  May,  at  15:45 
[6/119/697.29]:  “Hey.  He’s  up.  He’s  much  better.  Clearer.  He  doesn’t  remember  much,  but 
we  took  him  thru  all  that  happened”.  Mr  Deuters  confirmed  in  oral  evidence  that  the  day 
after  the  incident  the  Claimant’s  memory  of  the  flight  was  “not,  you  know,  solid  all  the 
way  through”  [5/758/8-12],  see  also  [5/781/3-10]. "
timexy,44,August  2014,"TIMEX3 type=""DATE"" value=""2014-08-01T00:00:00""",where  the  recording  was  made.  He  said  it  was  in  the  Bahamas  in  August  2014  [4/675/14- 
timexy,44,25/05/2014,"TIMEX3 type=""DATE"" value=""2014-05-25T00:00:00""","to 
4/148(j)(iii)/F894.265-276])  to  demonstrate  how  metadata  could  be  faked  [5/769/3- 
25/770/2-13].  In  fact,  the  metadata  provided  by  the  Defendants  for  this  recording  — 
[File 
03:11”  — 
showing  an  entry  of  “25/05/2014 
4/148(j)(iv)/F894.277]  was  unimpeachable.  No  attempt  was  made  to  challenge  the 
metadata  by  way  of  expert  evidence  —  which  was  unsurprising  as  the  Claimant’s  own 
expert  concluded  that  it  was  correct  —  and  the  metadata  demonstrated  that  the  recording 
had  been  made  on  the  Boston  flight.  The  Claimant’s  overnight  “recollection”  was 
account, "
timexy,44,24  May  2014,"TIMEX3 type=""DATE"" value=""2014-05-24T00:00:00""","A  text  Ms  Heard  sent  to  Kate  James  on  24  May  2014  [2/302/22-2/202/9]  in 
which  she  says  the  Claimant  “just  freaked  out  on  me.  He  is  drinking  again.  It  is 
bad,  worse  than  ever.  |  need  out”. "
timexy,46,30  May  2014,"TIMEX3 type=""DATE"" value=""2014-05-30T00:00:00""","The  text  the  Claimant  sent  to  Mr  Bettany  on  30  May  2014  referring  to  the  plane 
incident  [File  6/119/F697.34]:  “I'm  gonna  properly  stop  the  booze  thing, 
this  past 
darling...  Drank  all  night  before  !  picked  Amber  up  to  fly  to  LA, 
Sunday...  Ugly,  mate...  No  food  for  days...  Powders...  Half  a  bottle  of  Whiskey, 
a  thousand  red  bull  and  vodkas,  pills,  2  bottles  of  Champers  on  plane  and  what 
a  fuckin’  blackout,  screaming 
do  you  get...???  An  angry,  aggro  Injun  in 
obscenities  and  insulting  any fuck  who  got  near...  I'm  done. 
fucked  in  the  head  to  spray  my  rage  at  the  one  |  love...  For  little  reason,  as  well 
I'm  too  old  to  be  that  guy...  But,  pills  are  fine!l!."" "
